"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre","profit_ratio","decade","distributor_top7","md","month_day"
"2945",2005-09-16,"Thumbsucker",4e+06,1328679,1919197,"Sony Pictures Classics","R","Comedy",0.47979925,2000,"Other",259,"Sep-16"
"2946",2011-09-23,"Red State",4e+06,1065429,1983596,"Smodshow Productions","R","Horror",0.495899,2010,"Other",266,"Sep-23"
"2947",2005-09-30,"MirrorMask",4e+06,864959,973613,"Samuel Goldwyn Films","PG","Drama",0.24340325,2000,"Other",273,"Sep-30"
"2948",2003-02-28,"Poolhall Junkies",4e+06,563711,563711,"Gold Circle Films","R","Drama",0.14092775,2000,"Other",59,"Feb-28"
"2949",2014-03-07,"The Face of Love",4e+06,385069,1158877,"IFC Films","PG-13","Drama",0.28971925,2010,"Other",66,"Mar-7"
"2950",2014-04-11,"Joe",4e+06,373375,373375,"Roadside Attractions","R","Drama",0.09334375,2010,"Other",101,"Apr-11"
"2951",1988-03-04,"Prison",4e+06,354704,354704,"Empire Pictures",NA,"Horror",0.088676,1980,"Other",64,"Mar-4"
"2952",2009-05-08,"Adoration",4e+06,294244,384244,"Sony Pictures Classics","R","Drama",0.096061,2000,"Other",128,"May-8"
"2953",2000-01-28,"The Big Tease",4e+06,185577,185577,"Warner Bros.","R","Comedy",0.04639425,2000,"Warner Bros.",28,"Jan-28"
"2954",2015-04-10,"Desert Dancer",4e+06,155271,338109,"Relativity","PG-13","Drama",0.08452725,2010,"Other",100,"Apr-10"
"2955",2015-01-30,"Guten Tag, Ramon",4e+06,154356,4854356,"20th Century Fox","PG-13","Drama",1.213589,2010,"20th Century Fox",30,"Jan-30"
"2956",2015-06-19,"Manglehorn",4e+06,132270,797439,"IFC Films","PG-13","Drama",0.19935975,2010,"Other",170,"Jun-19"
"2957",2010-04-02,"Tau ming chong",4e+06,129078,38899792,NA,"R","Action",9.724948,2010,"Other",92,"Apr-2"
"2958",2010-04-02,"Tau ming chong",4e+06,129078,38899792,NA,"R","Action",9.724948,2010,"Other",92,"Apr-2"
"2959",2011-04-01,"Trust",4e+06,120016,120016,"Alchemy","R","Drama",0.030004,2010,"Other",91,"Apr-1"
"2960",2000-12-22,"An Everlasting Piece",4e+06,75078,75078,"Dreamworks SKG","R","Comedy",0.0187695,2000,"Other",357,"Dec-22"
"2961",2011-04-22,"Stake Land",4e+06,33245,679482,"IFC Films","R","Horror",0.1698705,2010,"Other",112,"Apr-22"
"2962",2002-12-27,"Sonny",4e+06,17639,17639,NA,"R","Drama",0.00440975,2000,"Other",361,"Dec-27"
"2963",2011-11-18,"Another Happy Day",4e+06,9120,978527,"Phase 4 Films","R","Drama",0.24463175,2010,"Other",322,"Nov-18"
"2964",2012-06-01,"The Loved Ones",4e+06,0,12302,"Paramount Pictures","R","Horror",0.0030755,2010,"Paramount Pictures",153,"Jun-1"
"2965",1939-12-15,"Gone with the Wind",3900000,198680470,390525192,"MGM","G","Drama",100.134664615385,1930,"Other",349,"Dec-15"
"2966",1976-01-01,"Network",3800000,23689877,23689877,"MGM",NA,"Drama",6.23417815789474,1970,"Other",1,"Jan-1"
"2967",2011-01-14,"Down for Life",3800000,41914,41914,"B.D. Fox Independent","R","Drama",0.01103,2010,"Other",14,"Jan-14"
"2968",2010-04-30,"The Good Heart",3800000,20930,340930,"Magnolia Pictures","R","Drama",0.0897184210526316,2010,"Other",120,"Apr-30"
"2969",2018-10-05,"Hevi reissu",3800000,9079,9079,"Music Box Films",NA,"Comedy",0.00238921052631579,2010,"Other",278,"Oct-5"
"2970",2006-08-11,"Casa de Areia",3750000,539285,1178175,"Sony Pictures Classics","R","Drama",0.31418,2000,"Other",223,"Aug-11"
"2971",2010-02-19,"Defendor",3750000,44462,44462,NA,"R","Drama",0.0118565333333333,2010,"Other",50,"Feb-19"
"2972",2006-11-21,"The History Boys",3700000,2730296,13447998,"Fox Searchlight","R","Comedy",3.63459405405405,2000,"Other",325,"Nov-21"
"2973",1980-07-04,"Airplane!",3500000,83453539,83453539,"Paramount Pictures","PG","Comedy",23.8438682857143,1980,"Paramount Pictures",186,"Jul-4"
"2974",1997-08-13,"The Full Monty",3500000,45950122,261249383,"Fox Searchlight","R","Comedy",74.6426808571429,1990,"Other",225,"Aug-13"
"2975",1993-05-26,"Menace II Society",3500000,27731527,27731527,"New Line","R","Action",7.92329342857143,1990,"Other",146,"May-26"
"2976",1995-04-26,"Friday",3500000,27467564,27936778,"New Line","R","Comedy",7.98193657142857,1990,"Other",116,"Apr-26"
"2977",2016-02-19,"The Witch",3500000,25138705,40454520,"A24","R","Horror",11.5584342857143,2010,"Other",50,"Feb-19"
"2978",2002-12-06,"Empire",3500000,17504595,18495444,"Universal","R","Drama",5.28441257142857,2000,"Universal",340,"Dec-6"
"2979",2018-01-19,"Forever My Girl",3500000,16376066,16376066,"Roadside Attractions","PG","Drama",4.678876,2010,"Other",19,"Jan-19"
"2980",1987-05-01,"Creepshow 2",3500000,1.4e+07,1.4e+07,"New World","R","Horror",4,1980,"Other",121,"May-1"
"2981",1967-01-01,"In Cold Blood",3500000,1.3e+07,13007551,NA,"R","Drama",3.71644314285714,1960,"Other",1,"Jan-1"
"2982",1998-05-27,"I Got the Hook-Up!",3500000,10317779,10317779,"Miramax","R","Comedy",2.94793685714286,1990,"Other",147,"May-27"
"2983",1998-11-06,"Gods and Monsters",3500000,6451628,6451628,"Lionsgate","R","Drama",1.84332228571429,1990,"Lionsgate",310,"Nov-6"
"2984",1987-03-13,"Evil Dead II",3500000,5923044,5923044,"Rosebud Releasing",NA,"Horror",1.69229828571429,1980,"Other",72,"Mar-13"
"2985",2001-06-29,"Pootie Tang",3500000,3293258,3293258,"Paramount Pictures","PG-13","Comedy",0.940930857142857,2000,"Paramount Pictures",180,"Jun-29"
"2986",2016-12-02,"Believe",3500000,890303,890303,"Smith Global Media","PG","Drama",0.254372285714286,2010,"Other",337,"Dec-2"
"2987",2000-04-19,"La otra conquista",3500000,886410,886410,"Hombre de Oro","R","Drama",0.25326,2000,"Other",110,"Apr-19"
"2988",2016-09-30,"American Honey",3500000,663247,2611750,"A24","R","Drama",0.746214285714286,2010,"Other",274,"Sep-30"
"2989",2011-06-10,"Trolljegeren",3500000,253444,5706638,"Magnet Pictures","PG","Horror",1.630468,2010,"Other",161,"Jun-10"
"2990",2007-09-14,"Ira and Abby",3500000,221096,221096,"Magnolia Pictures","R","Comedy",0.0631702857142857,2000,"Other",257,"Sep-14"
"2991",2016-01-08,"The Masked Saint",3500000,182695,182695,"Freestyle Releasing","PG-13","Action",0.0521985714285714,2010,"Other",8,"Jan-8"
"2992",2006-02-17,"Winter Passing",3500000,107492,113783,"Focus Features","R","Drama",0.0325094285714286,2000,"Other",48,"Feb-17"
"2993",2005-03-25,"D.E.B.S.",3500000,96793,96793,"Samuel Goldwyn Films","PG-13","Action",0.0276551428571429,2000,"Other",84,"Mar-25"
"2994",1999-09-17,"Taxman",3500000,9871,9871,NA,NA,"Comedy",0.00282028571428571,1990,"Other",260,"Sep-17"
"2995",2013-05-17,"Jagten",3450000,687185,18309793,"Magnolia Pictures","R","Drama",5.30718637681159,2010,"Other",137,"May-17"
"2996",2011-10-21,"Margin Call",3400000,5353586,20433227,"Roadside Attractions","R","Drama",6.00977264705882,2010,"Other",294,"Oct-21"
"2997",2008-09-26,"Choke",3400000,2926565,4124277,"Fox Searchlight","R","Comedy",1.21302264705882,2000,"Other",270,"Sep-26"
"2998",1956-02-16,"Carousel",3380000,0,3220,"20th Century Fox",NA,"Drama",0.000952662721893491,1950,"20th Century Fox",47,"Feb-16"
"2999",2014-10-10,"Whiplash",3300000,13092006,37825230,"Sony Pictures Classics","R","Drama",11.4621909090909,2010,"Other",283,"Oct-10"
"3000",2007-10-26,"Bella",3300000,8093373,12405473,"Roadside Attractions","PG-13","Drama",3.75923424242424,2000,"Other",299,"Oct-26"
"3001",2003-01-17,"Cidade de Deus",3300000,7563397,32059295,"Miramax","R","Drama",9.71493787878788,2000,"Other",17,"Jan-17"
"3002",1983-11-18,"A Christmas Story",3250000,20605209,20605209,"MGM","PG","Comedy",6.34006430769231,1980,"Other",322,"Nov-18"
"3003",1982-08-20,"Class of 1984",3250000,6965361,6965361,"United Film Distrib…",NA,"Drama",2.143188,1980,"Other",232,"Aug-20"
"3004",2004-07-16,"Maria Full of Grace",3200000,6529624,14441158,"New Line","R","Drama",4.512861875,2000,"Other",198,"Jul-16"
"3005",2011-06-03,"Beginners",3200000,5790894,14314407,"Focus Features","R","Drama",4.4732521875,2010,"Other",154,"Jun-3"
"3006",2016-04-22,"The Meddler",3200000,4267219,5526942,"Sony Pictures Classics","PG-13","Comedy",1.727169375,2010,"Other",113,"Apr-22"
"3007",2009-07-29,"Adam",3200000,2283291,2834485,"Fox Searchlight","PG-13","Drama",0.8857765625,2000,"Other",210,"Jul-29"
"3008",2006-09-22,"Feast",3200000,56131,690872,"Weinstein/Dimension","R","Horror",0.2158975,2000,"Other",265,"Sep-22"
"3009",1946-01-01,"It’s a Wonderful Life",3180000,6600000,10768908,NA,"PG","Drama",3.38644905660377,1940,"Other",1,"Jan-1"
"3010",1996-07-19,"Trainspotting",3100000,16501785,71558971,"Miramax","R","Drama",23.0835390322581,1990,"Other",201,"Jul-19"
"3011",1978-07-28,"National Lampoon's Animal House",3e+06,141600000,141600000,"Universal","R","Comedy",47.2,1970,"Universal",209,"Jul-28"
"3012",2010-10-20,"Paranormal Activity 2",3e+06,84752907,177512032,"Paramount Pictures","R","Horror",59.1706773333333,2010,"Paramount Pictures",293,"Oct-20"
"3013",2015-08-28,"War Room",3e+06,67790117,73975239,"Sony Pictures","PG","Drama",24.658413,2010,"Sony Pictures",240,"Aug-28"
"3014",1964-12-22,"Goldfinger",3e+06,51100000,124900000,"MGM","PG","Action",41.6333333333333,1960,"Other",357,"Dec-22"
"3015",1957-12-18,"The Bridge on the River Kwai",3e+06,33300000,33300000,"Sony Pictures","PG","Drama",11.1,1950,"Sony Pictures",352,"Dec-18"
"3016",1978-01-01,"Coming Home",3e+06,32653000,32653000,"United Artists",NA,"Drama",10.8843333333333,1970,"Other",1,"Jan-1"
"3017",1998-11-20,"Waking Ned Devine",3e+06,24793251,55193251,"20th Century Fox","PG","Comedy",18.3977503333333,1990,"20th Century Fox",324,"Nov-20"
"3018",1997-08-01,"Air Bud",3e+06,24646936,27788649,"Walt Disney","PG","Adventure",9.262883,1990,"Walt Disney",213,"Aug-1"
"3019",1975-06-10,"Love and Death",3e+06,20123742,20123742,"MGM",NA,"Comedy",6.707914,1970,"Other",161,"Jun-10"
"3020",2001-04-06,"Pokemon 3: The Movie",3e+06,17052128,68452128,"Warner Bros.","G","Adventure",22.817376,2000,"Warner Bros.",96,"Apr-6"
"3021",1990-04-27,"Spaced Invaders",3e+06,1.5e+07,1.5e+07,"Walt Disney","PG","Adventure",5,1990,"Walt Disney",117,"Apr-27"
"3022",1985-10-25,"Krush Groove",3e+06,11052713,11052713,"Warner Bros.","R","Drama",3.68423766666667,1980,"Warner Bros.",298,"Oct-25"
"3023",2009-05-08,"Next Day Air",3e+06,10027047,10172519,"Summit Entertainment","R","Comedy",3.39083966666667,2000,"Other",128,"May-8"
"3024",1998-11-04,"Belly",3e+06,9639390,9639390,"Artisan","R","Drama",3.21313,1990,"Other",308,"Nov-4"
"3025",1999-05-12,"Trippin’",3e+06,9017070,9017070,"October Films","R","Comedy",3.00569,1990,"Other",132,"May-12"
"3026",2013-05-24,"Before Midnight",3e+06,8110621,23251930,"Sony Pictures Classics","R","Drama",7.75064333333333,2010,"Other",144,"May-24"
"3027",1987-11-20,"Teen Wolf Too",3e+06,7888000,7888000,"Atlantic",NA,"Comedy",2.62933333333333,1980,"Other",324,"Nov-20"
"3028",2009-07-31,"The Collector",3e+06,7712114,10473836,"Freestyle Releasing","R","Horror",3.49127866666667,2000,"Other",212,"Jul-31"
"3029",1988-07-08,"Phantasm II",3e+06,7282851,7282851,"Universal",NA,"Horror",2.427617,1980,"Universal",190,"Jul-8"
"3030",2004-10-01,"Woman Thou Art Loosed",3e+06,6879730,6879730,"Magnolia Pictures","R","Drama",2.29324333333333,2000,"Other",275,"Oct-1"
"3031",2002-10-18,"Real Women Have Curves",3e+06,5853194,7777790,"Newmarket Films","PG-13","Comedy",2.59259666666667,2000,"Other",291,"Oct-18"
"3032",2006-04-28,"Water",3e+06,5529144,11322573,"Fox Searchlight","PG-13","Drama",3.774191,2000,"Other",118,"Apr-28"
"3033",2016-07-22,"Don’t Think Twice",3e+06,4417983,4417983,"Film Arcade","R","Comedy",1.472661,2010,"Other",204,"Jul-22"
"3034",2016-06-24,"Swiss Army Man",3e+06,4210454,5837111,"A24","R","Drama",1.94570366666667,2010,"Other",176,"Jun-24"
"3035",2000-04-14,"East is East",3e+06,4170647,30438635,"Miramax","R","Comedy",10.1462116666667,2000,"Other",105,"Apr-14"
"3036",2000-09-01,"Whipped",3e+06,4142507,4142507,"Destination Films","R","Comedy",1.38083566666667,2000,"Other",245,"Sep-1"
"3037",1997-02-28,"Kama Sutra",3e+06,4109095,4109095,"Trimark","R","Drama",1.36969833333333,1990,"Other",59,"Feb-28"
"3038",2013-05-17,"Frances Ha",3e+06,4067398,11262769,"IFC Films","R","Comedy",3.75425633333333,2010,"Other",137,"May-17"
"3039",1993-09-24,"Warlock: The Armageddon",3e+06,3902679,3902679,"Trimark","R","Horror",1.300893,1990,"Other",267,"Sep-24"
"3040",1978-09-13,"Days of Heaven",3e+06,3446749,3660880,"Paramount Pictures",NA,"Drama",1.22029333333333,1970,"Paramount Pictures",256,"Sep-13"
"3041",2016-04-22,"Compadres",3e+06,3127773,7445044,"Lionsgate","R","Comedy",2.48168133333333,2010,"Lionsgate",113,"Apr-22"
"3042",1996-08-09,"Basquiat",3e+06,2962051,2962051,"Miramax","R","Drama",0.987350333333333,1990,"Other",222,"Aug-9"
"3043",2006-02-24,"Tsotsi",3e+06,2912606,11537539,"Miramax","R","Drama",3.84584633333333,2000,"Other",55,"Feb-24"
"3044",2010-04-09,"Letters to God",3e+06,2848587,3237452,"Vivendi Entertainment","PG","Drama",1.07915066666667,2010,"Other",99,"Apr-9"
"3045",2014-09-19,"Tusk",3e+06,1821983,1857688,"A24","R","Horror",0.619229333333333,2010,"Other",262,"Sep-19"
"3046",2003-10-24,"Elephant",3e+06,1266955,10051516,"Fine Line","R","Drama",3.35050533333333,2000,"Other",297,"Oct-24"
"3047",2012-09-07,"Bachelorette",3e+06,446770,12577401,"Weinstein Co.","R","Comedy",4.192467,2010,"Other",251,"Sep-7"
"3048",2008-09-05,"Everybody Wants to Be Italian",3e+06,351416,351416,"Roadside Attractions","R","Comedy",0.117138666666667,2000,"Other",249,"Sep-5"
"3049",2011-09-09,"Creature",3e+06,331000,331000,"The Bubble Factory","R","Horror",0.110333333333333,2010,"Other",252,"Sep-9"
"3050",1996-08-23,"Freeway",3e+06,295493,295493,"Roxie Releasing","R","Comedy",0.0984976666666667,1990,"Other",236,"Aug-23"
"3051",1993-02-12,"Dead Alive",3e+06,242623,242623,"Trimark",NA,"Horror",0.0808743333333333,1990,"Other",43,"Feb-12"
"3052",2010-10-01,"Chain Letter",3e+06,205842,1022453,"New Films Cinema","R","Horror",0.340817666666667,2010,"Other",274,"Oct-1"
"3053",2012-03-02,"Tim and Eric's Billion Dollar Movie",3e+06,201436,223652,"Magnet Pictures","R","Comedy",0.0745506666666667,2010,"Other",62,"Mar-2"
"3054",2007-11-09,"Holly",3e+06,163069,163069,"Priority Films","R","Drama",0.0543563333333333,2000,"Other",313,"Nov-9"
"3055",2008-03-21,"The Grand",3e+06,115879,115879,"Anchor Bay Entertai…","R","Comedy",0.0386263333333333,2000,"Other",81,"Mar-21"
"3056",2006-03-17,"Sommersturm",3e+06,95204,95204,"Regent Releasing","R","Drama",0.0317346666666667,2000,"Other",76,"Mar-17"
"3057",2014-08-15,"Fort McCoy",3e+06,78948,78948,"Monterey Media","R","Drama",0.026316,2010,"Other",227,"Aug-15"
"3058",1999-08-04,"The Gambler",3e+06,51773,101773,NA,"R","Drama",0.0339243333333333,1990,"Other",216,"Aug-4"
"3059",2015-09-04,"Before We Go",3e+06,37151,483938,"Radius","PG-13","Drama",0.161312666666667,2010,"Other",247,"Sep-4"
"3060",2011-09-09,"Tanner Hall",3e+06,5073,5073,"Anchor Bay Entertai…","R","Drama",0.001691,2010,"Other",252,"Sep-9"
"3061",2005-09-30,"My Big Fat Independent Movie",3e+06,4655,4655,"Big Fat Movies","R","Comedy",0.00155166666666667,2000,"Other",273,"Sep-30"
"3062",2014-06-27,"They Came Together",3e+06,0,82780,"Lionsgate","R","Comedy",0.0275933333333333,2010,"Lionsgate",178,"Jun-27"
"3063",1998-11-20,"Central do Brasil",2900000,5969553,17006158,"Sony Pictures Classics","R","Drama",5.8641924137931,1990,"Other",324,"Nov-20"
"3064",2005-06-10,"High Tension",2850000,3681066,6435262,"Lionsgate","R","Horror",2.25798666666667,2000,"Lionsgate",161,"Jun-10"
"3065",1974-12-15,"Young Frankenstein",2800000,86300000,86300000,"20th Century Fox","PG","Comedy",30.8214285714286,1970,"20th Century Fox",349,"Dec-15"
"3066",1976-06-25,"The Omen",2800000,48570885,48570885,"20th Century Fox","R","Horror",17.3467446428571,1970,"20th Century Fox",177,"Jun-25"
"3067",2005-07-22,"Hustle & Flow",2800000,22202809,23591783,"Paramount Vantage","R","Drama",8.42563678571429,2000,"Other",203,"Jul-22"
"3068",2006-09-15,"Artie Lange's Beer League",2800000,475000,475000,"Freestyle Releasing","R","Comedy",0.169642857142857,2000,"Other",258,"Sep-15"
"3069",2008-02-15,"Diary of the Dead",2750000,952620,5394447,"Weinstein Co.","R","Horror",1.96161709090909,2000,"Other",46,"Feb-15"
"3070",1979-10-17,"The Black Stallion",2700000,37799643,37799643,"United Artists","G","Drama",13.9998677777778,1970,"Other",290,"Oct-17"
"3071",1997-06-13,"Ulee's Gold",2700000,9054736,15600000,"Orion Pictures","R","Drama",5.77777777777778,1990,"Other",164,"Jun-13"
"3072",1974-02-07,"Blazing Saddles",2600000,119500000,119500000,"Warner Bros.","R","Comedy",45.9615384615385,1970,"Warner Bros.",38,"Feb-7"
"3073",2014-05-02,"Ida",2600000,3827060,15298355,"Music Box Films","PG-13","Drama",5.88398269230769,2010,"Other",122,"May-2"
"3074",1987-01-01,"Maurice",2600000,3147950,3198308,NA,"R","Drama",1.23011846153846,1980,"Other",1,"Jan-1"
"3075",2007-12-07,"Timber Falls",2600000,0,71248,"Slowhand Cinema","R","Horror",0.0274030769230769,2000,"Other",341,"Dec-7"
"3076",2013-01-11,"A Haunted House",2500000,40041683,59922558,"Open Road","R","Comedy",23.9690232,2010,"Other",11,"Jan-11"
"3077",2004-07-28,"Garden State",2500000,26782316,36028802,"Fox Searchlight","R","Drama",14.4115208,2000,"Other",210,"Jul-28"
"3078",1996-10-04,"That Thing You Do!",2500000,25857416,34557416,"20th Century Fox","PG","Drama",13.8229664,1990,"20th Century Fox",278,"Oct-4"
"3079",1981-10-30,"Halloween II",2500000,25533818,25533818,"Universal",NA,"Horror",10.2135272,1980,"Universal",303,"Oct-30"
"3080",1982-10-22,"Halloween 3: Season of the Witch",2500000,14400000,14400000,"Universal",NA,"Horror",5.76,1980,"Universal",295,"Oct-22"
"3081",2013-08-02,"The Spectacular Now",2500000,6852971,6916951,"A24","R","Drama",2.7667804,2010,"Other",214,"Aug-2"
"3082",1995-01-27,"Before Sunrise",2500000,5274005,5686742,"Sony Pictures","R","Drama",2.2746968,1990,"Sony Pictures",27,"Jan-27"
"3083",2016-06-24,"Hunt for the Wilderpeople",2500000,5205471,23845533,"The Orchard","PG-13","Comedy",9.5382132,2010,"Other",176,"Jun-24"
"3084",2012-08-17,"Robot & Frank",2500000,3317468,4934356,"Samuel Goldwyn Films","PG-13","Drama",1.9737424,2010,"Other",230,"Aug-17"
"3085",2000-06-16,"Jesus' Son",2500000,1282084,1687548,"Lionsgate","R","Drama",0.6750192,2000,"Lionsgate",168,"Jun-16"
"3086",2005-05-27,"Saving Face",2500000,1187266,1269705,"Sony Pictures Classics","R","Comedy",0.507882,2000,"Other",147,"May-27"
"3087",2008-06-20,"Brick Lane",2500000,1094998,3838486,"Sony Pictures Classics","PG-13","Drama",1.5353944,2000,"Other",172,"Jun-20"
"3088",2007-08-24,"Eye of the Dolphin",2500000,72210,72260,"Monterey Media","PG-13","Drama",0.028904,2000,"Other",236,"Aug-24"
"3089",2013-08-16,"Underdogs",2500000,35017,35017,"Freestyle Releasing","PG","Drama",0.0140068,2010,"Other",228,"Aug-16"
"3090",2011-05-13,"Go For It!",2450000,180237,182358,"Lionsgate","PG-13","Drama",0.0744318367346939,2010,"Lionsgate",133,"May-13"
"3091",1996-10-16,"Get on the Bus",2400000,5691854,5691854,"Sony Pictures","R","Drama",2.37160583333333,1990,"Sony Pictures",290,"Oct-16"
"3092",2006-09-01,"Idiocracy",2400000,444093,500296,"20th Century Fox","R","Comedy",0.208456666666667,2000,"20th Century Fox",244,"Sep-1"
"3093",2015-03-20,"Do You Believe?",2300000,12985600,14305450,"Pure Flix Entertain…","PG-13","Drama",6.21976086956522,2010,"Other",79,"Mar-20"
"3094",1998-05-01,"Dancer, Texas Pop. 81",2300000,574838,574838,"Sony Pictures","PG","Comedy",0.249929565217391,1990,"Sony Pictures",121,"May-1"
"3095",2014-09-05,"Frontera",2300000,59696,59696,"Magnolia Pictures","PG-13","Drama",0.0259547826086957,2010,"Other",248,"Sep-5"
"3096",2011-08-26,"Redemption Road",2300000,29384,29384,"Freestyle Releasing","PG-13","Drama",0.012775652173913,2010,"Other",238,"Aug-26"
"3097",1940-02-09,"Pinocchio",2289247,84300000,84300000,"Walt Disney","G","Adventure",36.8243356876737,1940,"Walt Disney",40,"Feb-9"
"3098",1982-08-13,"Friday the 13th Part 3",2250000,36690067,36690067,"Paramount Pictures",NA,"Horror",16.3066964444444,1980,"Paramount Pictures",225,"Aug-13"
"3099",1971-10-09,"The French Connection",2200000,41158757,41158757,NA,NA,"Drama",18.7085259090909,1970,"Other",282,"Oct-9"
"3100",2007-02-09,"The Last Sin Eater",2200000,388390,388390,"20th Century Fox","PG-13","Drama",0.176540909090909,2000,"20th Century Fox",40,"Feb-9"
"3101",2001-07-13,"Bully",2100000,881824,1381824,"Lionsgate","R","Drama",0.658011428571429,2000,"Lionsgate",194,"Jul-13"
"3102",2016-10-16,"Mi America",2100000,3330,3330,"Industrial House Films","R","Drama",0.00158571428571429,2010,"Other",290,"Oct-16"
"3103",2011-09-30,"Courageous",2e+06,34522221,35185884,"Sony Pictures","PG-13","Drama",17.592942,2010,"Sony Pictures",273,"Sep-30"
"3104",1964-04-08,"From Russia With Love",2e+06,24800000,78900000,"MGM","PG","Action",39.45,1960,"Other",99,"Apr-8"
"3105",1982-05-21,"Mad Max 2: The Road Warrior",2e+06,24600832,24600832,"Warner Bros.",NA,"Action",12.300416,1980,"Warner Bros.",141,"May-21"
"3106",1967-08-02,"In the Heat of the Night",2e+06,24379978,24407647,"MGM",NA,"Drama",12.2038235,1960,"Other",214,"Aug-2"
"3107",1973-12-17,"Sleeper",2e+06,18344729,18344729,"MGM",NA,"Comedy",9.1723645,1970,"Other",351,"Dec-17"
"3108",2015-03-13,"It Follows",2e+06,14674077,23250755,"RADiUS-TWC","R","Horror",11.6253775,2010,"Other",72,"Mar-13"
"3109",2012-03-09,"Silent House",2e+06,12739737,16610760,"Open Road","R","Horror",8.30538,2010,"Other",69,"Mar-9"
"3110",1999-10-08,"Boys Don't Cry",2e+06,11540607,20741000,"Fox Searchlight","R","Drama",10.3705,1990,"Other",281,"Oct-8"
"3111",2007-02-09,"Das Leben der Anderen",2e+06,11284657,81197047,"Sony Pictures Classics","R","Drama",40.5985235,2000,"Other",40,"Feb-9"
"3112",1986-12-31,"Witchboard",2e+06,7369373,7369373,"Cinema Guild",NA,"Horror",3.6846865,1980,"Other",365,"Dec-31"
"3113",1998-06-26,"Smoke Signals",2e+06,6719300,7756617,"Miramax","PG-13","Comedy",3.8783085,1990,"Other",177,"Jun-26"
"3114",2010-06-11,"Winter's Bone",2e+06,6531503,16131551,"Roadside Attractions","R","Drama",8.0657755,2010,"Other",162,"Jun-11"
"3115",2003-08-15,"American Splendor",2e+06,6003587,8685632,"Fine Line","R","Drama",4.342816,2000,"Other",227,"Aug-15"
"3116",2017-10-06,"The Florida Project",2e+06,5904366,11303040,"A24","R","Drama",5.65152,2010,"Other",279,"Oct-6"
"3117",2017-08-25,"All Saints",2e+06,5802208,5941994,"Sony Pictures","PG","Drama",2.970997,2010,"Sony Pictures",237,"Aug-25"
"3118",2004-07-02,"Before Sunset",2e+06,5792822,11217346,"Warner Independent","R","Drama",5.608673,2000,"Other",184,"Jul-2"
"3119",2001-03-30,"Amores Perros",2e+06,5383834,20883834,"Lionsgate","R","Drama",10.441917,2000,"Lionsgate",89,"Mar-30"
"3120",2003-08-20,"Thirteen",2e+06,4601043,9505996,"Fox Searchlight","R","Drama",4.752998,2000,"Other",232,"Aug-20"
"3121",2005-06-17,"Me and You and Everyone We Know",2e+06,3885134,9615464,"IFC Films","R","Drama",4.807732,2000,"Other",168,"Jun-17"
"3122",2015-08-28,"We Are Your Friends",2e+06,3591417,10166209,"Warner Bros.","R","Drama",5.0831045,2010,"Warner Bros.",240,"Aug-28"
"3123",2006-11-10,"Harsh Times",2e+06,3337931,6225304,"MGM","R","Drama",3.112652,2000,"Other",314,"Nov-10"
"3124",2000-03-03,"Ghost Dog: The Way of the Samurai",2e+06,3330230,10672492,"Artisan","R","Drama",5.336246,2000,"Other",63,"Mar-3"
"3125",2015-09-18,"Captive",2e+06,2583301,2791973,"Paramount Pictures","PG-13","Drama",1.3959865,2010,"Paramount Pictures",261,"Sep-18"
"3126",2002-08-02,"Full Frontal",2e+06,2512846,3438804,"Miramax","R","Comedy",1.719402,2000,"Other",214,"Aug-2"
"3127",2018-06-08,"Hearts Beat Loud",2e+06,2386254,2420962,"Gunpowder & Sky","PG-13","Drama",1.210481,2010,"Other",159,"Jun-8"
"3128",2017-01-20,"The Resurrection of Gavin Stone",2e+06,2303792,2303792,"High Top Releasing","PG","Comedy",1.151896,2010,"Other",20,"Jan-20"
"3129",2006-06-28,"Strangers with Candy",2e+06,2072645,2077844,"ThinkFilm","R","Comedy",1.038922,2000,"Other",179,"Jun-28"
"3130",2008-05-02,"Son of Rambow: A Home Movie",2e+06,1785505,11263263,"Paramount Vantage","PG-13","Comedy",5.6316315,2000,"Other",123,"May-2"
"3131",2015-08-07,"The Diary of a Teenage Girl",2e+06,1477002,2279959,"Sony Pictures Classics","R","Drama",1.1399795,2010,"Other",219,"Aug-7"
"3132",1999-04-30,"Get Real",2e+06,1152411,1152411,"Paramount Pictures","R","Comedy",0.5762055,1990,"Paramount Pictures",120,"Apr-30"
"3133",2011-04-08,"Meek's Cutoff",2e+06,977772,1869928,"Oscilloscope Pictures","PG","Drama",0.934964,2010,"Other",98,"Apr-8"
"3134",2001-09-28,"Dinner Rush",2e+06,638227,1075504,"Access Motion Pictu…","R","Drama",0.537752,2000,"Other",271,"Sep-28"
"3135",2010-09-24,"The Virginity Hit",2e+06,636706,636706,"Sony Pictures","R","Comedy",0.318353,2010,"Sony Pictures",267,"Sep-24"
"3136",2005-04-15,"House of D",2e+06,388532,466106,"Lionsgate","PG-13","Drama",0.233053,2000,"Lionsgate",105,"Apr-15"
"3137",2008-01-18,"Teeth",2e+06,347578,2350641,"Roadside Attractions","R","Comedy",1.1753205,2000,"Other",18,"Jan-18"
"3138",1996-07-26,"Stonewall",2e+06,304602,304602,"Strand","R","Drama",0.152301,1990,"Other",208,"Jul-26"
